"","oneTm","Date","TacklesComb","TacklesTFL","TacklesQBHits","DefInterceptionsQBHits","DefInterceptionsInt","DefInterceptionsYds","DefInterceptionsTD","KickReturnsRt","KickReturnsYds","KickReturnsYRt","KickReturnsTD","PuntReturnsYds","PuntReturnsTD","RushingYds","PassingYds","ReceivingYds","ReceivingTD","RushingTD"
"838","KAN","2017-12-03",7.05660377358491,0.69811320754717,0.132075471698113,0.490566037735849,0.0943396226415094,1.24528301886792,0,0,0,0,0,3.0377358490566,0.0188679245283019,147.622641509434,496.867924528302,344.622641509434,2.54716981132075,0.943396226415094
"839","KAN","2017-11-26",6.33962264150943,0.584905660377358,0.132075471698113,0.415094339622642,0.0943396226415094,1.24528301886792,0,0,0,0,0,3.0377358490566,0.0188679245283019,116.716981132075,429.22641509434,304.150943396226,2.20754716981132,0.773584905660377
"840","KAN","2017-11-19",5.66037735849057,0.547169811320755,0.113207547169811,0.415094339622642,0.0754716981132075,1.18867924528302,0,0,0,0,0,2.86792452830189,0.0188679245283019,93.6981132075472,340,245.566037735849,1.75471698113208,0.679245283018868
"841","KAN","2017-11-05",5.07547169811321,0.509433962264151,0.0754716981132075,0.377358490566038,0.0754716981132075,1.18867924528302,0,0,0,0,0,2.86792452830189,0.0188679245283019,64.7547169811321,262.584905660377,181.754716981132,1.37735849056604,0.358490566037736
"842","KAN","2017-10-30",4.35849056603774,0.452830188679245,0.0566037735849057,0.30188679245283,0.0377358490566038,1.0188679245283,0,0,0,0,0,2.86792452830189,0.0188679245283019,63.0754716981132,231.094339622642,165.88679245283,1.32075471698113,0.339622641509434
"843","KAN","2017-10-19",3.66037735849057,0.377358490566038,0.0566037735849057,0.30188679245283,0.0377358490566038,1.0188679245283,0,0,0,0,0,2.62264150943396,0.0188679245283019,43.6792452830189,151.528301886792,113,0.905660377358491,0.226415094339623
"844","KAN","2017-10-15",2.92452830188679,0.339622641509434,0.0566037735849057,0.30188679245283,0.0188679245283019,0.716981132075472,0,0,0,0,0,1.88679245283019,0.0188679245283019,28.2075471698113,106.698113207547,77.0754716981132,0.679245283018868,0.0943396226415094
"845","KAN","2017-10-08",2.26415094339623,0.30188679245283,0.0377358490566038,0.226415094339623,0.0188679245283019,0.716981132075472,0,0,0,0,0,0.471698113207547,0,16.3207547169811,91.9056603773585,54.6415094339623,0.320754716981132,0.0754716981132075
"846","KAN","2017-10-02",1.81132075471698,0.283018867924528,0.0188679245283019,0.226415094339623,0.0188679245283019,0.716981132075472,0,0,0,0,0,0.471698113207547,0,11.0754716981132,67.2452830188679,46.7735849056604,0.283018867924528,0.0754716981132075
"847","KAN","2017-09-24",1.20754716981132,0.207547169811321,0.0188679245283019,0.188679245283019,0,0,0,0,0,0,0,0.283018867924528,0,2.73584905660377,25.5471698113208,17.1320754716981,0.0943396226415094,0
"848","KAN","2017-09-17",0.754716981132076,0.0943396226415094,0.0188679245283019,0.0754716981132075,0,0,0,0,0,0,0,0.132075471698113,0,0.169811320754717,5.0377358490566,4.16981132075472,0,0
"849","KAN","2017-09-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"850","KAN","2017-01-01",9.66037735849057,0.69811320754717,0,0.811320754716981,0.226415094339623,3.90566037735849,0.0566037735849057,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,239.622641509434,904.018867924528,574.867924528302,3.86792452830189,1.84905660377358
"851","KAN","2016-12-25",9.37735849056604,0.679245283018868,0,0.735849056603774,0.207547169811321,3.54716981132075,0.0566037735849057,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,237.188679245283,895.301886792453,570.867924528302,3.83018867924528,1.83018867924528
"852","KAN","2016-12-18",8.64150943396226,0.641509433962264,0,0.716981132075472,0.188679245283019,3.52830188679245,0.0566037735849057,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,184.245283018868,737.018867924528,464.320754716981,3.13207547169811,1.47169811320755
"853","KAN","2016-12-08",8.07547169811321,0.622641509433962,0,0.69811320754717,0.188679245283019,3.52830188679245,0.0566037735849057,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,169.132075471698,690.377358490566,439.339622641509,3.05660377358491,1.33962264150943
"854","KAN","2016-12-04",7.43396226415094,0.60377358490566,0,0.584905660377358,0.169811320754717,2.83018867924528,0.0377358490566038,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,139.528301886792,574.962264150943,367.207547169811,2.60377358490566,1.11320754716981
"855","KAN","2016-11-27",6.88679245283019,0.566037735849057,0,0.584905660377358,0.169811320754717,2.83018867924528,0.0377358490566038,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,125.547169811321,492.509433962264,306.698113207547,2.18867924528302,0.981132075471698
"856","KAN","2016-11-20",6.22641509433962,0.509433962264151,0,0.528301886792453,0.169811320754717,2.83018867924528,0.0377358490566038,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,110.301886792453,415.056603773585,266.698113207547,1.83018867924528,0.886792452830189
"857","KAN","2016-11-13",5.30188679245283,0.415094339622642,0,0.471698113207547,0.150943396226415,2.0377358490566,0.0188679245283019,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,88.9811320754717,342,203.905660377358,1.49056603773585,0.69811320754717
"858","KAN","2016-11-06",4.60377358490566,0.320754716981132,0,0.39622641509434,0.132075471698113,1.92452830188679,0.0188679245283019,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,71.9433962264151,272.622641509434,167.415094339623,1.24528301886792,0.509433962264151
"859","KAN","2016-10-30",4.0188679245283,0.226415094339623,0,0.226415094339623,0.132075471698113,1.92452830188679,0.0188679245283019,0.0188679245283019,0.358490566037736,0.358490566037736,0,0,0,51.6981132075472,202,138.320754716981,0.962264150943396,0.377358490566038
"860","KAN","2016-10-23",3.15094339622642,0.207547169811321,0,0.207547169811321,0.132075471698113,1.92452830188679,0.0188679245283019,0,0,0,0,0,0,36.5094339622642,146.849056603774,94.3018867924528,0.660377358490566,0.245283018867925
"861","KAN","2016-10-16",2.58490566037736,0.113207547169811,0,0.169811320754717,0.113207547169811,1.92452830188679,0.0188679245283019,0,0,0,0,0,0,27.9245283018868,104.584905660377,68.4339622641509,0.509433962264151,0.169811320754717
"862","KAN","2016-10-02",2.0377358490566,0.0943396226415094,0,0.132075471698113,0.113207547169811,1.92452830188679,0.0188679245283019,0,0,0,0,0,0,15.7358490566038,42.1698113207547,30.0377358490566,0.150943396226415,0.132075471698113
"863","KAN","2016-09-25",1.52830188679245,0.0754716981132075,0,0.113207547169811,0.0377358490566038,0.886792452830189,0,0,0,0,0,0,0,9.0188679245283,21.8490566037736,16.6415094339623,0.132075471698113,0.0566037735849057
"864","KAN","2016-09-18",0.69811320754717,0.0377358490566038,0,0.0377358490566038,0,0,0,0,0,0,0,0,0,1.24528301886792,4.58490566037736,2.81132075471698,0,0.0377358490566038
"865","KAN","2016-09-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866","KAN","2016-01-03",11.2452830188679,1.13207547169811,0.358490566037736,0.830188679245283,0.377358490566038,8.32075471698113,0.0566037735849057,0,0,0,0,0.245283018867925,0,237.679245283019,783.566037735849,579.490566037736,3.94339622641509,1.49056603773585
"867","KAN","2015-12-27",10.5471698113208,1.11320754716981,0.339622641509434,0.830188679245283,0.358490566037736,7.45283018867925,0.0566037735849057,0,0,0,0,0.245283018867925,0,210.77358490566,721.603773584906,507.849056603774,3.54716981132075,1.33962264150943
"868","KAN","2015-12-20",9.73584905660377,1.07547169811321,0.30188679245283,0.773584905660377,0.320754716981132,5.69811320754717,0.0377358490566038,0,0,0,0,0.245283018867925,0,181.679245283019,619.77358490566,440.905660377359,2.9811320754717,1.13207547169811
"869","KAN","2015-12-13",9.0377358490566,0.981132075471698,0.245283018867925,0.735849056603774,0.30188679245283,5.60377358490566,0.0377358490566038,0,0,0,0,0.245283018867925,0,170.88679245283,583.169811320755,412.132075471698,2.86792452830189,1.05660377358491
"870","KAN","2015-12-06",8.18867924528302,0.905660377358491,0.245283018867925,0.716981132075472,0.264150943396226,3.26415094339623,0.0377358490566038,0,0,0,0,0.245283018867925,0,139.547169811321,486.509433962264,354.849056603774,2.45283018867925,0.867924528301887
